registro;;;uo;;numero_empenho;;data_nap;numero_nap;valor_item_empenho;
10;43488;1;1131;1;5416;28042023;28122023;40393;66959,40;1463827652
11;43488;1600000;0;66959,4;;;;;;
10;43478;1;1131;1;5280;25042023;28122023;40399;10279,76;1463827652
11;43478;1600000;0;10279,76;;;;;;
10;43479;1;1131;1;5425;28042023;28122023;40402;67832,12;1463827652
11;43479;1500000;1002;67832,12;;;;;;
10;43483;1;1151;1;14759;1122023;28122023;40405;3853,09;18606121649
11;43483;1500000;0;3853,09;;;;;;
10;43482;1;1151;1;10799;15092023;28122023;40405;90783,38;18606121649
11;43482;1500000;0;90783,38;;;;;;
10;43486;1;1131;1;9456;8082023;28122023;40408;610,05;1463827652
11;43486;1500000;1002;610,05;;;;;;
10;43485;1;1131;1;3887;22032023;28122023;40409;8162,16;1463827652
11;43485;1500000;1002;8162,16;;;;;;
10;43487;1;1211;1;15714;28122023;28122023;40410;861835,89;501953604
11;43487;2700000;0;861835,89;;;;;;
10;43491;1;1131;1;10405;1092023;28122023;40417;34000,00;1463827652
11;43491;1600000;0;34000;;;;;;
10;43490;1;1131;1;7233;16062023;28122023;40417;36956,33;1463827652
11;43490;1600000;0;36956,33;;;;;;
10;43492;1;1131;1;10469;4092023;28122023;40417;45922,15;1463827652
11;43492;1600000;0;45922,15;;;;;;
10;43494;1;1131;1;11380;22092023;28122023;40420;5185,95;1463827652
11;43494;1600000;0;5185,95;;;;;;
10;43556;1;1131;1;12849;24102023;29122023;40421;9340,65;1463827652
11;43556;1600000;3110;9340,65;;;;;;
10;43496;1;1123;1;15695;28122023;28122023;40424;1720522,18;29703905668
11;43496;1500000;1001;1720522,18;;;;;;
10;43497;1;1123;1;15698;28122023;28122023;40425;40966,94;29703905668
11;43497;1500000;1001;40966,94;;;;;;
10;43500;1;1123;1;15699;28122023;28122023;40426;60700,00;29703905668
11;43500;1500000;1001;60700;;;;;;
10;43501;1;1123;1;15700;28122023;28122023;40427;92567,50;29703905668
11;43501;1500000;1001;92567,5;;;;;;
10;43502;1;1123;1;15701;28122023;28122023;40428;107111,74;29703905668
11;43502;1500000;1001;107111,74;;;;;;
10;43503;1;1123;1;15702;28122023;28122023;40429;148129,59;29703905668
11;43503;1500000;1001;148129,59;;;;;;
10;43504;1;1123;1;15703;28122023;28122023;40430;123538,92;29703905668
11;43504;1500000;1001;123538,92;;;;;;
10;43505;1;1123;1;15704;28122023;28122023;40431;96826,38;29703905668
11;43505;1500000;1001;96826,38;;;;;;
10;43506;1;1123;1;15705;28122023;28122023;40432;111813,69;29703905668
11;43506;1500000;1001;111813,69;;;;;;
10;43507;1;1131;1;13168;27102023;28122023;40433;544,00;1463827652
11;43507;1500000;1002;544;;;;;;
10;43508;1;1123;1;15706;28122023;28122023;40434;76666,34;29703905668
11;43508;1500000;1001;76666,34;;;;;;
10;43509;1;1123;1;15707;28122023;28122023;40436;67284,73;29703905668
11;43509;1500000;1001;67284,73;;;;;;
10;43510;1;1123;1;15708;28122023;28122023;40437;86542,61;29703905668
11;43510;1500000;1001;86542,61;;;;;;
10;43511;1;1123;1;15709;28122023;28122023;40438;107722,11;29703905668
11;43511;1500000;1001;107722,11;;;;;;
10;43512;1;1123;1;15710;28122023;28122023;40439;75875,01;29703905668
11;43512;1500000;1001;75875,01;;;;;;
10;43513;1;1123;1;15715;28122023;28122023;40440;71694,31;29703905668
11;43513;2500000;1001;71694,31;;;;;;
10;43514;1;1131;1;3547;17032023;28122023;40441;5940,00;1463827652
11;43514;2621000;0;5940;;;;;;
10;43515;1;1123;1;15718;28122023;28122023;40443;380968,29;29703905668
11;43515;2500000;1001;380968,29;;;;;;
10;42968;1;1171;1;15548;21122023;22122023;39865;2085,40;31196098620
11;42968;1500000;0;2085,4;;;;;;
10;41778;1;1131;1;15295;21122023;21122023;39835;4779,25;1463827652
11;41778;1500000;1002;4779,25;;;;;;
10;43208;1;1041;1;12993;25102023;26122023;39864;6979,99;31196098620
11;43208;1500000;0;6979,99;;;;;;
10;42965;1;1151;1;15538;21122023;22122023;39865;7119,44;31196098620
11;42965;1500000;0;7119,44;;;;;;
10;42966;1;1171;1;15545;21122023;22122023;39865;195547,64;31196098620
11;42966;1500000;0;195547,64;;;;;;
10;42967;1;1171;1;15546;21122023;22122023;39865;2222697,36;31196098620
11;42967;1500000;0;2222697,36;;;;;;
10;42969;1;1171;1;15550;21122023;22122023;39865;453,74;31196098620
11;42969;1500000;0;453,74;;;;;;
10;42970;1;1171;1;15551;21122023;22122023;39865;11415,36;31196098620
11;42970;1500000;0;11415,36;;;;;;
10;42971;1;1171;1;15552;21122023;22122023;39865;122544,95;31196098620
11;42971;1500000;0;122544,95;;;;;;
10;42972;1;1171;1;15553;21122023;22122023;39865;232,80;31196098620
11;42972;1500000;0;232,8;;;;;;
10;42973;1;1021;1;15554;21122023;22122023;39865;2000,00;31196098620
11;42973;1500000;0;2000;;;;;;
10;42974;1;1171;1;15555;21122023;22122023;39865;33,23;31196098620
11;42974;1500000;0;33,23;;;;;;
10;42975;1;1181;1;15574;22122023;22122023;39865;229739,24;31196098620
11;42975;1500000;0;229739,24;;;;;;
10;42976;1;1021;1;15576;22122023;22122023;39865;7505,42;31196098620
11;42976;1500000;0;7505,42;;;;;;
10;42977;1;1141;1;15577;22122023;22122023;39865;1149,81;31196098620
11;42977;1500000;0;1149,81;;;;;;
10;42978;1;1201;1;15578;22122023;22122023;39865;1166,31;31196098620
11;42978;1500000;0;1166,31;;;;;;
10;42979;1;1181;1;15579;22122023;22122023;39865;765,40;31196098620
11;42979;1500000;0;765,4;;;;;;
10;42854;1;1051;1;897;2012023;22122023;39865;1073,48;31196098620
11;42854;1500000;0;1073,48;;;;;;
10;42855;1;1151;1;1208;3012023;22122023;39865;17614,04;31196098620
11;42855;1500000;0;17614,04;;;;;;
10;42856;1;1071;1;1809;25012023;22122023;39865;6834,47;31196098620
11;42856;1500000;0;6834,47;;;;;;
10;42857;1;1051;1;3645;20032023;22122023;39865;1,50;31196098620
11;42857;1500000;0;1,5;;;;;;
10;42858;1;1071;1;6247;23052023;22122023;39865;262,99;31196098620
11;42858;1500000;0;262,99;;;;;;
10;42859;1;1031;1;7632;23062023;22122023;39865;4862,84;31196098620
11;42859;1500000;0;4862,84;;;;;;
10;42860;1;1081;1;7681;23062023;22122023;39865;5219,58;31196098620
11;42860;1500000;0;5219,58;;;;;;
10;42861;1;1091;1;7684;23062023;22122023;39865;0,01;31196098620
11;42861;1500000;0;0,01;;;;;;
10;42862;1;1241;1;7786;23062023;22122023;39865;51123,39;31196098620
11;42862;1500000;0;51123,39;;;;;;
10;42863;1;1101;1;7896;26062023;22122023;39865;497,00;31196098620
11;42863;1500000;0;497;;;;;;
10;42864;1;1071;1;8910;21072023;22122023;39865;37806,32;31196098620
11;42864;1500000;0;37806,32;;;;;;
10;42865;1;1251;1;10039;22082023;22122023;39865;5644,76;31196098620
11;42865;1500000;0;5644,76;;;;;;
10;42866;1;1021;1;10044;22082023;22122023;39865;67,60;31196098620
11;42866;1500000;0;67,6;;;;;;
10;42867;1;1071;1;11467;22092023;22122023;39865;1775,78;31196098620
11;42867;1500000;0;1775,78;;;;;;
10;42868;1;1031;1;11681;25092023;22122023;39865;112,80;31196098620
11;42868;1500000;0;112,8;;;;;;
10;42869;1;1051;1;12782;20102023;22122023;39865;15,79;31196098620
11;42869;1500000;0;15,79;;;;;;
10;42870;1;1101;1;12794;23102023;22122023;39865;196,68;31196098620
11;42870;1500000;0;196,68;;;;;;
10;42871;1;1251;1;12956;25102023;22122023;39865;7642,86;31196098620
11;42871;1500000;0;7642,86;;;;;;
10;42872;1;1251;1;12961;25102023;22122023;39865;4034,41;31196098620
11;42872;1500000;0;4034,41;;;;;;
10;42873;1;1031;1;12987;25102023;22122023;39865;1280,72;31196098620
11;42873;1500000;0;1280,72;;;;;;
10;42874;1;1071;1;13029;25102023;22122023;39865;6212,89;31196098620
11;42874;1500000;0;6212,89;;;;;;
10;42875;1;1091;1;13033;25102023;22122023;39865;888,73;31196098620
11;42875;1500000;0;888,73;;;;;;
10;42876;1;1141;1;13054;25102023;22122023;39865;17614,04;31196098620
11;42876;1500000;0;17614,04;;;;;;
10;42877;1;1171;1;13072;25102023;22122023;39865;12911,06;31196098620
11;42877;1500000;0;12911,06;;;;;;
10;42878;1;1201;1;13079;25102023;22122023;39865;2243,60;31196098620
11;42878;1500000;0;2243,6;;;;;;
10;42980;1;1201;1;15580;22122023;22122023;39865;106592,55;31196098620
11;42980;1500000;0;106592,55;;;;;;
10;42981;1;1201;1;15581;22122023;22122023;39865;81375,16;31196098620
11;42981;1500000;0;81375,16;;;;;;
10;42982;1;1201;1;15582;22122023;22122023;39865;1024,73;31196098620
11;42982;1500000;0;1024,73;;;;;;
10;42983;1;1201;1;15583;22122023;22122023;39865;2095,31;31196098620
11;42983;1500000;0;2095,31;;;;;;
10;42984;1;1151;1;15586;22122023;22122023;39865;1783,54;31196098620
11;42984;1500000;0;1783,54;;;;;;
10;42985;1;1211;1;15590;22122023;22122023;39865;218645,78;31196098620
11;42985;1500000;0;218645,78;;;;;;
10;42986;1;1211;1;15591;22122023;22122023;39865;610570,08;31196098620
11;42986;1500000;0;610570,08;;;;;;
10;42987;1;1211;1;15593;22122023;22122023;39865;17614,04;31196098620
11;42987;1500000;0;17614,04;;;;;;
10;42988;1;1211;1;15594;22122023;22122023;39865;9220,51;31196098620
11;42988;1500000;0;9220,51;;;;;;
10;42989;1;1211;1;15595;22122023;22122023;39865;55090,64;31196098620
11;42989;1500000;0;55090,64;;;;;;
10;42990;1;1111;1;15596;22122023;22122023;39865;2878,15;31196098620
11;42990;1500000;0;2878,15;;;;;;
10;42991;1;1241;1;15598;22122023;22122023;39865;9687,26;31196098620
11;42991;1500000;0;9687,26;;;;;;
10;42992;1;1241;1;15606;22122023;22122023;39865;705,66;31196098620
11;42992;1500000;0;705,66;;;;;;
10;42993;1;1241;1;15608;22122023;22122023;39865;188459,40;31196098620
11;42993;1500000;0;188459,4;;;;;;
10;42994;1;1241;1;15609;22122023;22122023;39865;1060,99;31196098620
11;42994;1500000;0;1060,99;;;;;;
10;42995;1;1241;1;15611;22122023;22122023;39865;5172,27;31196098620
11;42995;1500000;0;5172,27;;;;;;
10;42996;1;1241;1;15612;22122023;22122023;39865;5492,09;31196098620
11;42996;1500000;0;5492,09;;;;;;
10;42997;1;1241;1;15614;22122023;22122023;39865;16390,89;31196098620
11;42997;1500000;0;16390,89;;;;;;
10;42998;1;1241;1;15615;22122023;22122023;39865;1241,73;31196098620
11;42998;1500000;0;1241,73;;;;;;
10;42999;1;1251;1;15617;22122023;22122023;39865;98170,05;31196098620
11;42999;1500000;0;98170,05;;;;;;
10;43000;1;1251;1;15618;22122023;22122023;39865;118684,27;31196098620
11;43000;1500000;0;118684,27;;;;;;
10;43518;1;1123;1;15722;28122023;28122023;40446;116138,25;29703905668
11;43518;2500000;1001;116138,25;;;;;;
10;42964;1;1151;1;15537;21122023;22122023;39865;19122,20;31196098620
11;42964;1500000;0;19122,2;;;;;;
10;43516;1;1123;1;15720;28122023;28122023;40444;56232,72;29703905668
11;43516;2500000;1001;56232,72;;;;;;
10;43517;1;1131;1;3547;17032023;28122023;40445;10671,20;1463827652
11;43517;2621000;0;10671,2;;;;;;
10;43519;1;1123;1;15724;28122023;28122023;40448;49228,42;29703905668
11;43519;2500000;1001;49228,42;;;;;;
10;43520;1;1123;1;15730;28122023;28122023;40449;96085,33;29703905668
11;43520;2500000;1001;96085,33;;;;;;
10;43521;1;1131;1;3547;17032023;28122023;40450;4916,80;1463827652
11;43521;2621000;0;4916,8;;;;;;
10;43522;1;1123;1;15734;28122023;28122023;40451;52171,34;29703905668
11;43522;2500000;1001;52171,34;;;;;;
10;43523;1;1123;1;15735;28122023;28122023;40453;88431,09;29703905668
11;43523;2500000;1001;88431,09;;;;;;
10;43524;1;1123;1;15738;28122023;28122023;40454;170965,03;29703905668
11;43524;2500000;1001;170965,03;;;;;;
10;43527;1;1123;1;15742;28122023;28122023;40455;68186,64;29703905668
11;43527;2500000;1001;68186,64;;;;;;
10;43526;1;1123;1;15745;28122023;28122023;40456;100,86;29703905668
11;43526;1500000;1001;100,86;;;;;;
10;43528;1;1021;1;6894;7062023;28122023;40457;2651,38;35474181604
11;43528;2500000;0;2651,38;;;;;;
10;43529;1;1131;1;12823;23102023;28122023;40458;11460,41;1463827652
11;43529;1600000;0;11460,41;;;;;;
10;43530;1;1131;1;14237;24112023;28122023;40458;26944,03;1463827652
11;43530;1600000;0;26944,03;;;;;;
10;43532;1;1123;1;15696;28122023;28122023;40461;302226,32;29703905668
11;43532;1500000;1001;302226,32;;;;;;
10;43531;1;1123;1;15757;28122023;28122023;40461;38613,16;29703905668
11;43531;1500000;1001;38613,16;;;;;;
10;43535;1;1131;1;13226;31102023;28122023;40466;4602,15;1463827652
11;43535;1600000;0;4602,15;;;;;;
10;43536;1;1123;1;6162;22052023;28122023;40468;45251,39;29703905668
11;43536;2500000;1001;45251,39;;;;;;
10;43537;1;1123;1;6163;22052023;28122023;40468;22625,70;29703905668
11;43537;2500000;1001;22625,7;;;;;;
10;43538;1;1123;1;6165;22052023;28122023;40468;7541,90;29703905668
11;43538;2500000;1001;7541,9;;;;;;
10;43539;1;1131;1;4285;24032023;28122023;40470;1143,84;1463827652
11;43539;1600000;0;1143,84;;;;;;
10;43555;1;1131;1;10833;15092023;28122023;40473;38487,55;1463827652
11;43555;1500000;1002;38487,55;;;;;;
10;43554;1;1131;1;10895;18092023;28122023;40473;25524,81;1463827652
11;43554;1500000;1002;25524,81;;;;;;
10;43541;1;1131;1;13740;16112023;29122023;40483;140778,00;1463827652
11;43541;1500000;1002;140778;;;;;;
10;43542;1;1131;1;12250;6102023;29122023;40486;5772,30;1463827652
11;43542;1600000;0;5772,3;;;;;;
10;43544;1;1123;1;11063;19092023;29122023;40489;132535,53;29703905668
11;43544;2500000;1001;132535,53;;;;;;
10;43545;1;1123;1;13485;9112023;29122023;40489;97763,85;29703905668
11;43545;2500000;1001;97763,85;;;;;;
10;43546;1;1123;1;13486;9112023;29122023;40489;48881,93;29703905668
11;43546;2500000;1001;48881,93;;;;;;
10;43547;1;1123;1;13489;9112023;29122023;40489;16293,97;29703905668
11;43547;2500000;1001;16293,97;;;;;;
10;43543;1;1123;1;9701;11082023;29122023;40489;274542,19;29703905668
11;43543;2500000;1001;274542,19;;;;;;
10;43548;1;1131;1;13457;9112023;29122023;40493;35000,00;1463827652
11;43548;1500000;1002;35000;;;;;;
10;43549;1;1131;1;13107;26102023;29122023;40495;965,86;1463827652
11;43549;1500000;1002;965,86;;;;;;
10;43550;1;1123;1;10701;14092023;29122023;40497;154411,22;29703905668
11;43550;1500000;1001;154411,22;;;;;;
10;43551;1;1123;1;10670;13092023;29122023;40497;80000,00;29703905668
11;43551;1500000;1001;80000;;;;;;
10;43552;1;1123;1;11153;20092023;29122023;40497;19305,90;29703905668
11;43552;1500000;1001;19305,9;;;;;;
10;43553;1;1123;1;13484;9112023;29122023;40497;177868,66;29703905668
11;43553;1500000;1001;177868,66;;;;;;
10;43557;1;1131;1;6971;13062023;29122023;40503;173139,66;1463827652
11;43557;1500000;1002;173139,66;;;;;;
10;43559;1;1131;1;9009;24072023;29122023;40504;125000,00;1463827652
11;43559;1500000;1002;125000;;;;;;
10;43560;1;1131;1;10503;5092023;29122023;40504;7702,42;1463827652
11;43560;1500000;1002;7702,42;;;;;;
10;43558;1;1131;1;4585;30032023;29122023;40504;35151,50;1463827652
11;43558;1500000;1002;35151,5;;;;;;
10;43561;1;1131;1;10833;15092023;29122023;40504;3195,62;1463827652
11;43561;1500000;1002;3195,62;;;;;;
10;43562;1;1123;1;15766;29122023;29122023;40506;79335,17;29703905668
11;43562;1500000;1001;79335,17;;;;;;
10;43563;1;1131;1;13175;30102023;29122023;40507;57986,00;1463827652
11;43563;1600000;0;57986;;;;;;
10;43564;1;1131;1;13228;31102023;29122023;40511;54601,33;1463827652
11;43564;1600000;0;54601,33;;;;;;
10;43639;1;1144;1;15120;15122023;29122023;40514;36169,20;62860607668
11;43639;2500000;0;36169,2;;;;;;
10;43567;1;1081;1;1791;25012023;28122023;40519;25,53;67340504672
11;43567;1708000;0;25,53;;;;;;
10;43568;1;1081;1;11219;21092023;28122023;40520;44704,40;67340504672
11;43568;1500000;0;44704,4;;;;;;
10;43569;1;1081;1;11219;21092023;28122023;40521;44,05;67340504672
11;43569;1500000;0;44,05;;;;;;
10;43570;1;1081;1;11219;21092023;28122023;40522;951,08;67340504672
11;43570;1500000;0;951,08;;;;;;
10;43571;1;1081;1;11219;21092023;28122023;40524;4017,20;67340504672
11;43571;1500000;0;4017,2;;;;;;
10;43573;1;1131;1;3606;20032023;29122023;40527;231972,48;1463827652
11;43573;2621000;0;231972,48;;;;;;
10;43574;1;1131;1;14882;7122023;29122023;40528;228950,00;1463827652
11;43574;1500000;1002;228950;;;;;;
10;43575;1;1131;1;9146;28072023;29122023;40530;254,89;1463827652
11;43575;1500000;1002;254,89;;;;;;
10;43576;1;1131;1;10981;19092023;29122023;40532;38366,30;1463827652
11;43576;1600000;0;38366,3;;;;;;
10;43577;1;1131;1;12060;2102023;29122023;40535;12000,00;1463827652
11;43577;1621000;0;12000;;;;;;
10;43578;1;1131;1;15116;15122023;29122023;40538;22,00;1463827652
11;43578;1500000;1002;22;;;;;;
10;43579;1;1131;1;15773;29122023;29122023;40540;41850,00;1463827652
11;43579;1600000;0;41850;;;;;;
10;43580;1;1131;1;15774;29122023;29122023;40542;25062,44;1463827652
11;43580;1600000;0;25062,44;;;;;;
10;43581;1;1131;1;14975;11122023;29122023;40544;4666,66;1463827652
11;43581;1600000;0;4666,66;;;;;;
10;43582;1;1131;1;11975;28092023;29122023;40546;740,12;1463827652
11;43582;2621000;0;740,12;;;;;;
10;43583;1;1131;1;11730;26092023;29122023;40548;435,89;1463827652
11;43583;1600000;0;435,89;;;;;;
10;43584;1;1131;1;13732;16112023;29122023;40550;2941,16;1463827652
11;43584;2621000;0;2941,16;;;;;;
10;43004;1;1251;1;15623;22122023;22122023;39865;259,50;31196098620
11;43004;1500000;0;259,5;;;;;;
10;43001;1;1251;1;15619;22122023;22122023;39865;17614,04;31196098620
11;43001;1500000;0;17614,04;;;;;;
10;43002;1;1251;1;15620;22122023;22122023;39865;2963,73;31196098620
11;43002;1500000;0;2963,73;;;;;;
10;43003;1;1251;1;15621;22122023;22122023;39865;375,23;31196098620
11;43003;1500000;0;375,23;;;;;;
10;43005;1;1111;1;15478;21122023;22122023;39865;273978,46;31196098620
11;43005;1500000;0;273978,46;;;;;;
10;43006;1;1111;1;15479;21122023;22122023;39865;1104223,41;31196098620
11;43006;1500000;0;1104223,41;;;;;;
10;43007;1;1151;1;3763;20032023;22122023;39865;23485,39;31196098620
11;43007;1500000;0;23485,39;;;;;;
10;43008;1;1111;1;15481;21122023;22122023;39865;3300,00;31196098620
11;43008;1500000;0;3300;;;;;;
10;43009;1;1111;1;15483;21122023;22122023;39865;609,76;31196098620
11;43009;1500000;0;609,76;;;;;;
10;43010;1;1111;1;15480;21122023;22122023;39865;23485,39;31196098620
11;43010;1500000;0;23485,39;;;;;;
10;43011;1;1111;1;15488;21122023;22122023;39865;18049,67;31196098620
11;43011;1500000;0;18049,67;;;;;;
10;43012;1;1101;1;15628;22122023;22122023;39865;45277,06;31196098620
11;43012;1500000;0;45277,06;;;;;;
10;43013;1;1211;1;15626;22122023;22122023;39865;1600,80;31196098620
11;43013;1500000;0;1600,8;;;;;;
10;43014;1;1111;1;14299;24112023;22122023;39865;5394,67;31196098620
11;43014;1500000;0;5394,67;;;;;;
10;43015;1;1111;1;15491;21122023;22122023;39865;658,50;31196098620
11;43015;1500000;0;658,5;;;;;;
10;43016;1;1111;1;15492;21122023;22122023;39865;2877,52;31196098620
11;43016;1500000;0;2877,52;;;;;;
10;43017;1;1111;1;13045;25102023;22122023;39865;560,82;31196098620
11;43017;1500000;0;560,82;;;;;;
10;43018;1;1021;1;15630;22122023;22122023;39865;3074,18;31196098620
11;43018;1500000;0;3074,18;;;;;;
10;42916;1;1061;1;15376;21122023;22122023;39865;17614,04;31196098620
11;42916;1500000;0;17614,04;;;;;;
10;42917;1;1061;1;15378;21122023;22122023;39865;11896,23;31196098620
11;42917;1500000;0;11896,23;;;;;;
10;42918;1;1061;1;15381;21122023;22122023;39865;7103,76;31196098620
11;42918;1500000;0;7103,76;;;;;;
10;42919;1;1061;1;15385;21122023;22122023;39865;1502,45;31196098620
11;42919;1500000;0;1502,45;;;;;;
10;42920;1;1041;1;15387;21122023;22122023;39865;15393,67;31196098620
11;42920;1500000;0;15393,67;;;;;;
10;42921;1;1041;1;15389;21122023;22122023;39865;519,81;31196098620
11;42921;1500000;0;519,81;;;;;;
10;42922;1;1041;1;15391;21122023;22122023;39865;19159,61;31196098620
11;42922;1500000;0;19159,61;;;;;;
10;42923;1;1041;1;15394;21122023;22122023;39865;1463,44;31196098620
11;42923;1500000;0;1463,44;;;;;;
10;42924;1;1021;1;15398;21122023;22122023;39865;257,09;31196098620
11;42924;1500000;0;257,09;;;;;;
10;42925;1;1071;1;15400;21122023;22122023;39865;4720,32;31196098620
11;42925;1500000;0;4720,32;;;;;;
10;42926;1;1071;1;15404;21122023;22122023;39865;252310,97;31196098620
11;42926;1500000;0;252310,97;;;;;;
10;42927;1;1071;1;15406;21122023;22122023;39865;835529,25;31196098620
11;42927;1500000;0;835529,25;;;;;;
10;42928;1;1071;1;15407;21122023;22122023;39865;17614,04;31196098620
11;42928;1500000;0;17614,04;;;;;;
10;42929;1;1071;1;15410;21122023;22122023;39865;1353,68;31196098620
11;42929;1500000;0;1353,68;;;;;;
10;42930;1;1071;1;15414;21122023;22122023;39865;10677,93;31196098620
11;42930;1500000;0;10677,93;;;;;;
10;42931;1;1071;1;15415;21122023;22122023;39865;42535,27;31196098620
11;42931;1500000;0;42535,27;;;;;;
10;42932;1;1081;1;15417;21122023;22122023;39865;178795,17;31196098620
11;42932;1500000;0;178795,17;;;;;;
10;42933;1;1081;1;15419;21122023;22122023;39865;1107868,05;31196098620
11;42933;1500000;0;1107868,05;;;;;;
10;42934;1;1081;1;15420;21122023;22122023;39865;17614,04;31196098620
11;42934;1500000;0;17614,04;;;;;;
10;42935;1;1081;1;15421;21122023;22122023;39865;4482,52;31196098620
11;42935;1500000;0;4482,52;;;;;;
10;42936;1;1081;1;15422;21122023;22122023;39865;2195,15;31196098620
11;42936;1500000;0;2195,15;;;;;;
10;42937;1;1081;1;15423;21122023;22122023;39865;3231,94;31196098620
11;42937;1500000;0;3231,94;;;;;;
10;42938;1;1081;1;15424;21122023;22122023;39865;73617,46;31196098620
11;42938;1500000;0;73617,46;;;;;;
10;42939;1;1081;1;15425;21122023;22122023;39865;250,00;31196098620
11;42939;1500000;0;250;;;;;;
10;42940;1;1091;1;15427;21122023;22122023;39865;65049,04;31196098620
11;42940;1500000;0;65049,04;;;;;;
10;41839;1;1131;1;7081;15062023;21122023;39868;1526,25;1463827652
